imageUrl,keyTag,notes,timeSpent,multiTag
./assets/Image/2402.jpg,2.5 stories residential building,,1,
./assets/Image/2403.jpg,Cannot tell,,211,
./assets/Image/2404.jpg,Cannot tell,,1,
./assets/Image/2405.jpg,2 stories residential building,,1,
./assets/Image/2406.jpg,2 stories residential building,,2,
./assets/Image/2407.jpg,Cannot tell,,2,
./assets/Image/2408.jpg,3 stories residential building,,21,
./assets/Image/2409.jpg,Cannot tell,,1,
./assets/Image/2410.jpg,Cannot tell,,2,
./assets/Image/2411.jpg,Cannot tell,,1,
./assets/Image/2413.jpg,Cannot tell,,3,
./assets/Image/2412.jpg,2 stories residential building,,5,
./assets/Image/2414.jpg,2 stories residential building,,2,
./assets/Image/2417.jpg,2 stories residential building,,3,
./assets/Image/2416.jpg,2 stories residential building,,21,
./assets/Image/2415.jpg,2 stories residential building,,,
./assets/Image/2418.jpg,2 stories residential building,,1,
./assets/Image/2419.jpg,Cannot tell,,7,
./assets/Image/2422.jpg,2 stories residential building,,9,
./assets/Image/2421.jpg,2 stories residential building,,2,
./assets/Image/2420.jpg,2 stories residential building,,1,
./assets/Image/2423.jpg,2 stories residential building,,1,
./assets/Image/2424.jpg,2 stories residential building,,1,
./assets/Image/2425.jpg,2 stories residential building,,1,
./assets/Image/2426.jpg,2 stories residential building,,,
./assets/Image/2427.jpg,2 stories residential building,,1,
./assets/Image/2428.jpg,2 stories residential building,,11,
./assets/Image/2429.jpg,2 stories residential building,,1,
./assets/Image/2431.jpg,2 stories residential building,,2,
./assets/Image/2430.jpg,2 stories residential building,,1,
./assets/Image/2432.jpg,2 stories residential building,,1,
./assets/Image/2433.jpg,Cannot tell,,2,
./assets/Image/2435.jpg,2 stories residential building,,1,
./assets/Image/2434.jpg,2 stories residential building,,4,
./assets/Image/2436.jpg,2 stories residential building,,21,
./assets/Image/2437.jpg,2 stories residential building,,3,
./assets/Image/2438.jpg,3.5 stories residential building,,6,
./assets/Image/2439.jpg,1 story residential building,,3,
./assets/Image/2440.jpg,3.5 stories residential building,,6,
./assets/Image/2441.jpg,2 stories residential building,,31,
./assets/Image/2442.jpg,2 stories residential building,,1,
./assets/Image/2444.jpg,2 stories residential building,,1,
./assets/Image/2445.jpg,2 stories residential building,,1,
./assets/Image/2443.jpg,2 stories residential building,,1,
./assets/Image/2447.jpg,2 stories residential building,,1,
./assets/Image/2446.jpg,2 stories residential building,,1,
./assets/Image/2449.jpg,2 stories residential building,,1,
./assets/Image/2448.jpg,2 stories residential building,,2,
./assets/Image/2450.jpg,3.5 stories residential building,,5,
./assets/Image/2453.jpg,2 stories residential building,,21,
./assets/Image/2451.jpg,2.5 stories residential building,,3,
./assets/Image/2452.jpg,Cannot tell,,2,
./assets/Image/2455.jpg,Cannot tell,,,
./assets/Image/2454.jpg,2 stories residential building,,21,
./assets/Image/2456.jpg,2.5 stories residential building,,3,
./assets/Image/2459.jpg,2 stories residential building,,1,
./assets/Image/2457.jpg,Cannot tell,,2,
./assets/Image/2458.jpg,2 stories residential building,,2,
./assets/Image/2462.jpg,2 stories residential building,,1,
./assets/Image/2460.jpg,2 stories residential building,,,
./assets/Image/2461.jpg,2 stories residential building,,11,
./assets/Image/2463.jpg,2 stories residential building,,1,
./assets/Image/2464.jpg,2 stories residential building,,1,
./assets/Image/2465.jpg,2 stories residential building,,2,
./assets/Image/2466.jpg,2.5 stories residential building,,51,
./assets/Image/2467.jpg,2 stories residential building,,2,
./assets/Image/2468.jpg,2 stories residential building,,,
./assets/Image/2470.jpg,2 stories residential building,,1,
./assets/Image/2469.jpg,2 stories residential building,,1,
./assets/Image/2471.jpg,2 stories residential building,,1,
./assets/Image/2472.jpg,2 stories residential building,,1,
./assets/Image/2473.jpg,2 stories residential building,,1,
./assets/Image/2474.jpg,2 stories residential building,,1,
./assets/Image/2475.jpg,Cannot tell,,11,
./assets/Image/2476.jpg,Cannot tell,,2,
./assets/Image/2477.jpg,2 stories residential building,,2,
./assets/Image/2478.jpg,2 stories residential building,,1,
./assets/Image/2479.jpg,2 stories residential building,,1,
./assets/Image/2480.jpg,2 stories residential building,,21,
./assets/Image/2482.jpg,2 stories residential building,,1,
./assets/Image/2481.jpg,2 stories residential building,,1,
./assets/Image/2484.jpg,2 stories residential building,,11,
./assets/Image/2483.jpg,2 stories residential building,,1,
./assets/Image/2485.jpg,2 stories residential building,,1,
./assets/Image/2486.jpg,2 stories residential building,,1,
./assets/Image/2487.jpg,Cannot tell,,3,
./assets/Image/2488.jpg,2 stories residential building,,21,
./assets/Image/2489.jpg,2 stories residential building,,1,
./assets/Image/2492.jpg,Cannot tell,,2,
./assets/Image/2491.jpg,Cannot tell,,,
./assets/Image/2490.jpg,2 stories residential building,,21,
./assets/Image/2493.jpg,2 stories residential building,,1,
./assets/Image/2494.jpg,2 stories residential building,,,
./assets/Image/2495.jpg,2 stories residential building,,21,
./assets/Image/2496.jpg,2 stories residential building,,11,
./assets/Image/2497.jpg,Cannot tell,,2,
./assets/Image/2498.jpg,2 stories residential building,,21,
./assets/Image/2499.jpg,2 stories residential building,,,
./assets/Image/2501.jpg,2 stories residential building,,1,
./assets/Image/2500.jpg,2 stories residential building,,1,
./assets/Image/2502.jpg,2.5 stories residential building,,2,
./assets/Image/2503.jpg,3 stories residential building,,31,
./assets/Image/2505.jpg,Cannot tell,,2,
./assets/Image/2504.jpg,Cannot tell,,1,
./assets/Image/2508.jpg,2 stories residential building,,2,
./assets/Image/2509.jpg,2.5 stories residential building,,2,
./assets/Image/2507.jpg,Cannot tell,,11,
./assets/Image/2506.jpg,Cannot tell,,11,
./assets/Image/2511.jpg,Cannot tell,,2,
./assets/Image/2510.jpg,2 stories residential building,,2,
./assets/Image/2512.jpg,2 stories residential building,,11,
./assets/Image/2516.jpg,2 stories residential building,,2,
./assets/Image/2515.jpg,2 stories residential building,,1,
./assets/Image/2513.jpg,Cannot tell,,2,
./assets/Image/2514.jpg,2 stories residential building,,21,
./assets/Image/2518.jpg,2 stories residential building,,1,
./assets/Image/2517.jpg,2.5 stories residential building,,3,
./assets/Image/2519.jpg,3 stories residential building,,4,
./assets/Image/2520.jpg,2 stories residential building,,21,
./assets/Image/2521.jpg,Cannot tell,,1,
./assets/Image/2522.jpg,2 stories residential building,,2,
./assets/Image/2523.jpg,Cannot tell,,31,
./assets/Image/2525.jpg,3 stories residential building,,31,
./assets/Image/2526.jpg,3 stories residential building,,2,
./assets/Image/2524.jpg,2.5 stories residential building,,1,
./assets/Image/2527.jpg,2 stories residential building,,21,
./assets/Image/2529.jpg,2.5 stories residential building,,3,
./assets/Image/2528.jpg,2 stories residential building,,2,
./assets/Image/2530.jpg,3 stories residential building,,31,
./assets/Image/2531.jpg,2 stories residential building,,2,
./assets/Image/2533.jpg,Cannot tell,,11,
./assets/Image/2534.jpg,2 stories residential building,,1,
./assets/Image/2532.jpg,2 stories residential building,,1,
./assets/Image/2535.jpg,2 stories residential building,,11,
./assets/Image/2536.jpg,2 stories residential building,,3,
./assets/Image/2538.jpg,2 stories residential building,,1,
./assets/Image/2537.jpg,2 stories residential building,,,
./assets/Image/2539.jpg,2 stories residential building,,11,
./assets/Image/2540.jpg,3 stories residential building,,2,
./assets/Image/2541.jpg,2 stories residential building,,4,
./assets/Image/2542.jpg,Cannot tell,,1,
./assets/Image/2544.jpg,2 stories residential building,,11,
./assets/Image/2543.jpg,2 stories residential building,,1,
./assets/Image/2545.jpg,2 stories residential building,,1,
./assets/Image/2546.jpg,2 stories residential building,,1,
./assets/Image/2547.jpg,2 stories residential building,,1,
./assets/Image/2548.jpg,2 stories residential building,,1,
./assets/Image/2549.jpg,3 stories residential building,,4,
./assets/Image/2550.jpg,2 stories residential building,,5,
./assets/Image/2551.jpg,2.5 stories residential building,,3,
./assets/Image/2552.jpg,2 stories residential building,,31,
./assets/Image/2553.jpg,2 stories residential building,,2,
./assets/Image/2554.jpg,Cannot tell,,2,
./assets/Image/2555.jpg,Cannot tell,,2,
./assets/Image/2556.jpg,2 stories residential building,,31,
./assets/Image/2558.jpg,2 stories residential building,,,
./assets/Image/2557.jpg,Cannot tell,,3,
./assets/Image/2559.jpg,Cannot tell,,,
./assets/Image/2560.jpg,3 stories residential building,,31,
./assets/Image/2561.jpg,2 stories residential building,,2,
./assets/Image/2563.jpg,2 stories residential building,,,1
./assets/Image/2562.jpg,2 stories residential building,,1,
./assets/Image/2564.jpg,2 stories residential building,,1,
./assets/Image/2565.jpg,2 stories residential building,,1,
./assets/Image/2566.jpg,2 stories residential building,,2,
./assets/Image/2567.jpg,2 stories residential building,,1,
./assets/Image/2569.jpg,2 stories residential building,,1,
./assets/Image/2568.jpg,2 stories residential building,,1,
./assets/Image/2571.jpg,2 stories residential building,,11,
./assets/Image/2570.jpg,2 stories residential building,,1,
./assets/Image/2573.jpg,2 stories residential building,,,
./assets/Image/2572.jpg,2 stories residential building,,2,
./assets/Image/2574.jpg,2 stories residential building,,11,
./assets/Image/2577.jpg,2 stories residential building,,,
./assets/Image/2575.jpg,Cannot tell,,3,
./assets/Image/2576.jpg,2 stories residential building,,2,
./assets/Image/2578.jpg,Cannot tell,,11,
./assets/Image/2580.jpg,2 stories residential building,,1,
./assets/Image/2581.jpg,2 stories residential building,,2,
./assets/Image/2579.jpg,2 stories residential building,,1,
./assets/Image/2582.jpg,2 stories residential building,,11,
./assets/Image/2584.jpg,2 stories residential building,,1,
./assets/Image/2583.jpg,2 stories residential building,,6,
./assets/Image/2585.jpg,3 stories residential building,,2,
./assets/Image/2586.jpg,2 stories residential building,,3,
./assets/Image/2587.jpg,2 stories residential building,,21,
./assets/Image/2589.jpg,2 stories residential building,,1,
./assets/Image/2588.jpg,2 stories residential building,,6,
./assets/Image/2590.jpg,Cannot tell,,2,
./assets/Image/2592.jpg,2.5 stories residential building,,31,
./assets/Image/2591.jpg,2.5 stories residential building,,2,
./assets/Image/2593.jpg,Cannot tell,,2,
./assets/Image/2594.jpg,Cannot tell,,4,
./assets/Image/2595.jpg,Cannot tell,,11,
./assets/Image/2596.jpg,Cannot tell,,11,
./assets/Image/2597.jpg,2.5 stories residential building,,2,
./assets/Image/2598.jpg,2 stories residential building,,1,
./assets/Image/2599.jpg,2 stories residential building,,2,
./assets/Image/2601.jpg,2 stories residential building,,11,
./assets/Image/2600.jpg,2 stories residential building,,1,
./assets/Image/2602.jpg,Cannot tell,,1,
./assets/Image/2603.jpg,2 stories residential building,,3,
./assets/Image/2604.jpg,2 stories residential building,,11,
./assets/Image/2605.jpg,2 stories residential building,,1,
./assets/Image/2606.jpg,2 stories residential building,,1,
./assets/Image/2608.jpg,2 stories residential building,,1,
./assets/Image/2607.jpg,2 stories residential building,,11,
./assets/Image/2609.jpg,Cannot tell,,1,
./assets/Image/2610.jpg,2 stories residential building,,211,
./assets/Image/2612.jpg,2 stories residential building,,1,
./assets/Image/2611.jpg,2 stories residential building,,1,
./assets/Image/2613.jpg,2 stories residential building,,11,
./assets/Image/2614.jpg,2 stories residential building,,,
./assets/Image/2616.jpg,2 stories residential building,,1,
./assets/Image/2617.jpg,2 stories residential building,,11,
./assets/Image/2615.jpg,2 stories residential building,,1,
./assets/Image/2619.jpg,2 stories residential building,,1,
./assets/Image/2618.jpg,2 stories residential building,,,
./assets/Image/2620.jpg,Cannot tell,,21,
./assets/Image/2621.jpg,2 stories residential building,,1,
./assets/Image/2622.jpg,2 stories residential building,,1,
./assets/Image/2624.jpg,2 stories residential building,,,
./assets/Image/2623.jpg,2 stories residential building,,11,
./assets/Image/2626.jpg,2 stories residential building,,1,
./assets/Image/2625.jpg,2 stories residential building,,1,
./assets/Image/2628.jpg,2 stories residential building,,,
./assets/Image/2627.jpg,2 stories residential building,,11,
./assets/Image/2629.jpg,2 stories residential building,,1,
./assets/Image/2631.jpg,2 stories residential building,,1,
./assets/Image/2630.jpg,2 stories residential building,,,
./assets/Image/2633.jpg,2 stories residential building,,11,
./assets/Image/2632.jpg,2 stories residential building,,,
./assets/Image/2636.jpg,2 stories residential building,,1,
./assets/Image/2634.jpg,2 stories residential building,,1,
./assets/Image/2635.jpg,2 stories residential building,,11,
./assets/Image/2637.jpg,2 stories residential building,,1,
./assets/Image/2638.jpg,2 stories residential building,,1,
./assets/Image/2639.jpg,2 stories residential building,,1,
./assets/Image/2641.jpg,2 stories residential building,,11,
./assets/Image/2642.jpg,2 stories residential building,,,
./assets/Image/2640.jpg,2 stories residential building,,1,
./assets/Image/2643.jpg,2 stories residential building,,1,
./assets/Image/2644.jpg,2 stories residential building,,11,
./assets/Image/2645.jpg,2 stories residential building,,1,
./assets/Image/2646.jpg,2 stories residential building,,1,
./assets/Image/2647.jpg,2 stories residential building,,,
./assets/Image/2648.jpg,2 stories residential building,,11,
./assets/Image/2650.jpg,2 stories residential building,,1,
./assets/Image/2649.jpg,2 stories residential building,,1,
./assets/Image/2651.jpg,2 stories residential building,,1,
./assets/Image/2652.jpg,2 stories residential building,,11,
./assets/Image/2653.jpg,2 stories residential building,,1,
./assets/Image/2654.jpg,2 stories residential building,,1,
./assets/Image/2655.jpg,2 stories residential building,,11,
./assets/Image/2657.jpg,2 stories residential building,,1,
./assets/Image/2656.jpg,1 story residential building,,21,
./assets/Image/2658.jpg,2 stories residential building,,1,
./assets/Image/2659.jpg,2 stories residential building,,1,
./assets/Image/2660.jpg,Cannot tell,,21,
./assets/Image/2661.jpg,Cannot tell,,1,
./assets/Image/2662.jpg,1 story residential building,,3,
./assets/Image/2663.jpg,1.5 stories residential building,,21,
./assets/Image/2665.jpg,Cannot tell,,2,
./assets/Image/2664.jpg,2 stories residential building,,1,
./assets/Image/2666.jpg,2 stories residential building,,1,
./assets/Image/2668.jpg,2 stories residential building,,1,
./assets/Image/2669.jpg,2 stories residential building,,1,
./assets/Image/2667.jpg,2 stories residential building,,1,
./assets/Image/2670.jpg,Cannot tell,,21,
./assets/Image/2671.jpg,Cannot tell,,1,
./assets/Image/2673.jpg,2 stories residential building,,11,
./assets/Image/2674.jpg,2 stories residential building,,1,
./assets/Image/2672.jpg,2 stories residential building,,1,
./assets/Image/2675.jpg,2 stories residential building,,1,
./assets/Image/2676.jpg,2 stories residential building,,11,
./assets/Image/2679.jpg,2 stories residential building,,1,
./assets/Image/2677.jpg,2 stories residential building,,1,
./assets/Image/2678.jpg,2 stories residential building,,1,
./assets/Image/2680.jpg,Cannot tell,,21,
./assets/Image/2681.jpg,2 stories residential building,,1,
./assets/Image/2682.jpg,1 story commercial building,,8,
./assets/Image/2685.jpg,2 stories residential building,,2,
./assets/Image/2684.jpg,2 stories residential building,,1,
./assets/Image/2683.jpg,2 stories residential building,,11,
./assets/Image/2686.jpg,2 stories residential building,,1,
./assets/Image/2688.jpg,Cannot tell,,2,
./assets/Image/2689.jpg,2 stories residential building,,31,
./assets/Image/2687.jpg,2 stories residential building,,2,
./assets/Image/2690.jpg,2 stories residential building,,1,
./assets/Image/2692.jpg,2 stories residential building,,1,
./assets/Image/2691.jpg,2 stories residential building,,1,
./assets/Image/2693.jpg,2 stories residential building,,11,
./assets/Image/2694.jpg,2 stories residential building,,1,
./assets/Image/2695.jpg,2 stories residential building,,1,
./assets/Image/2697.jpg,2 stories residential building,,1,
./assets/Image/2696.jpg,2 stories residential building,,1,
./assets/Image/2698.jpg,2 stories residential building,,1,
./assets/Image/2699.jpg,2 stories residential building,,1,
./assets/Image/2700.jpg,2 stories residential building,,,
./assets/Image/2701.jpg,2 stories residential building,,11,
./assets/Image/2705.jpg,2 stories residential building,,1,
./assets/Image/2702.jpg,2 stories residential building,,1,
./assets/Image/2703.jpg,Cannot tell,,21,
./assets/Image/2704.jpg,2 stories residential building,,1,
./assets/Image/2708.jpg,2 stories residential building,,,
./assets/Image/2706.jpg,1.5 stories residential building,,21,
./assets/Image/2707.jpg,Cannot tell,,2,
./assets/Image/2709.jpg,2 stories residential building,,31,
./assets/Image/2710.jpg,2 stories residential building,,111,
./assets/Image/2711.jpg,2 stories residential building,,2,
./assets/Image/2712.jpg,1 story residential building,,3,
./assets/Image/2714.jpg,3 stories residential building,,4,
./assets/Image/2713.jpg,2 stories residential building,,21,
./assets/Image/2715.jpg,2 stories residential building,,5,
./assets/Image/2716.jpg,2 stories residential building,,,
./assets/Image/2717.jpg,2 stories residential building,,1,
./assets/Image/2718.jpg,2 stories residential building,,11,
./assets/Image/2719.jpg,Cannot tell,,2,
./assets/Image/2720.jpg,1.5 stories residential building,,3,
./assets/Image/2721.jpg,1.5 stories residential building,,4,
./assets/Image/2722.jpg,Cannot tell,,11,
./assets/Image/2723.jpg,Cannot tell,,1,
./assets/Image/2724.jpg,2 stories residential building,,1,
./assets/Image/2726.jpg,Cannot tell,,2,
./assets/Image/2725.jpg,2 stories residential building,,11,
./assets/Image/2729.jpg,2 stories residential building,,11,
./assets/Image/2728.jpg,2 stories residential building,,1,
./assets/Image/2727.jpg,3 stories residential building,,2,
./assets/Image/2730.jpg,2 stories residential building,,3,
./assets/Image/2731.jpg,2.5 stories residential building,,2,
./assets/Image/2732.jpg,2 stories residential building,,11,
./assets/Image/2733.jpg,2 stories residential building,,1,
./assets/Image/2734.jpg,2 stories residential building,,1,
./assets/Image/2735.jpg,2 stories residential building,,1,
./assets/Image/2736.jpg,2 stories residential building,,11,
./assets/Image/2737.jpg,2 stories residential building,,,
./assets/Image/2738.jpg,Cannot tell,,4,
./assets/Image/2739.jpg,Cannot tell,,,
./assets/Image/2740.jpg,Cannot tell,,1,
./assets/Image/2742.jpg,2 stories residential building,,21,
./assets/Image/2741.jpg,Cannot tell,,2,
./assets/Image/2743.jpg,2 stories residential building,,1,
./assets/Image/2744.jpg,2 stories residential building,,1,
./assets/Image/2745.jpg,2 stories residential building,,11,
./assets/Image/2747.jpg,2 stories residential building,,1,
./assets/Image/2746.jpg,2 stories residential building,,1,
./assets/Image/2748.jpg,Cannot tell,,1,
./assets/Image/2749.jpg,Cannot tell,,2,
./assets/Image/2750.jpg,2 stories residential building,,11,
./assets/Image/2751.jpg,2 stories residential building,,1,
./assets/Image/2752.jpg,Cannot tell,,3,
./assets/Image/2753.jpg,2 stories residential building,,1,
./assets/Image/2755.jpg,2 stories residential building,,1,
./assets/Image/2756.jpg,2 stories residential building,,1,
./assets/Image/2754.jpg,2 stories residential building,,1,
./assets/Image/2757.jpg,2 stories residential building,,,
./assets/Image/2758.jpg,2 stories residential building,,1,
./assets/Image/2759.jpg,2 stories residential building,,21,
./assets/Image/2760.jpg,2 stories residential building,,1,
./assets/Image/2761.jpg,2 stories residential building,,,
./assets/Image/2763.jpg,2 stories residential building,,1,
./assets/Image/2762.jpg,2 stories residential building,,11,
./assets/Image/2764.jpg,2 stories residential building,,1,
./assets/Image/2765.jpg,2 stories residential building,,1,
./assets/Image/2767.jpg,2 stories residential building,,1,
./assets/Image/2766.jpg,2 stories residential building,,1,
./assets/Image/2771.jpg,2 stories residential building,,11,
./assets/Image/2768.jpg,2 stories residential building,,11,
./assets/Image/2770.jpg,2 stories residential building,,1,
./assets/Image/2769.jpg,2 stories residential building,,1,
./assets/Image/2772.jpg,2 stories residential building,,1,
./assets/Image/2773.jpg,2 stories residential building,,1,
./assets/Image/2774.jpg,Cannot tell,,1,
./assets/Image/2775.jpg,2 stories residential building,,21,
./assets/Image/2776.jpg,2 stories residential building,,,
./assets/Image/2777.jpg,2 stories residential building,,1,
./assets/Image/2779.jpg,2 stories residential building,,1,
./assets/Image/2778.jpg,2 stories residential building,,1,
./assets/Image/2780.jpg,3 stories residential building,,2,
./assets/Image/2781.jpg,2 stories residential building,,11,
./assets/Image/2782.jpg,2 stories residential building,,1,
./assets/Image/2783.jpg,2 stories residential building,,2,
./assets/Image/2784.jpg,3 stories residential building,,3,
./assets/Image/2786.jpg,2 stories residential building,,1,
./assets/Image/2785.jpg,2 stories residential building,,1,
./assets/Image/2788.jpg,3 stories residential building,,21,
./assets/Image/2787.jpg,Cannot tell,,3,
./assets/Image/2789.jpg,2 stories residential building,,2,
./assets/Image/2790.jpg,2 stories residential building,,1,
./assets/Image/2792.jpg,2 stories residential building,,1,
./assets/Image/2791.jpg,2 stories residential building,,1,
./assets/Image/2793.jpg,2 stories residential building,,11,
./assets/Image/2794.jpg,2 stories residential building,,,
./assets/Image/2795.jpg,Cannot tell,,3,
./assets/Image/2796.jpg,Cannot tell,,1,
./assets/Image/2797.jpg,2 stories residential building,,21,
./assets/Image/2799.jpg,2 stories residential building,,1,
./assets/Image/2798.jpg,2 stories residential building,,2,
./assets/Image/2801.jpg,2 stories residential building,,11,
./assets/Image/2800.jpg,2 stories residential building,,2,
./assets/Image/2802.jpg,2 stories residential building,,11,
./assets/Image/2803.jpg,2 stories residential building,,,
./assets/Image/2805.jpg,2 stories residential building,,1,
./assets/Image/2804.jpg,2 stories residential building,,1,
./assets/Image/2806.jpg,2.5 stories commercial building,,121,
./assets/Image/2807.jpg,Cannot tell,,2,
./assets/Image/2809.jpg,Cannot tell,,1,
./assets/Image/2808.jpg,2 stories residential building,,2,
./assets/Image/2811.jpg,2 stories residential building,,1,
./assets/Image/2810.jpg,2 stories residential building,,1,
./assets/Image/2812.jpg,2 stories residential building,,1,
./assets/Image/2814.jpg,2 stories residential building,,2,
./assets/Image/2813.jpg,3 stories residential building,,4,
./assets/Image/2817.jpg,2 stories residential building,,3,
./assets/Image/2816.jpg,Cannot tell,,21,
./assets/Image/2815.jpg,2 stories residential building,,3,
./assets/Image/2819.jpg,2 stories residential building,,1,
./assets/Image/2818.jpg,2 stories residential building,,1,
./assets/Image/2820.jpg,2 stories residential building,,1,
./assets/Image/2821.jpg,2 stories residential building,,1,
./assets/Image/2822.jpg,2 stories residential building,,1,
./assets/Image/2823.jpg,2 stories residential building,,1,
./assets/Image/2824.jpg,2 stories residential building,,11,
./assets/Image/2825.jpg,2 stories residential building,,1,
./assets/Image/2826.jpg,2 stories residential building,,1,
./assets/Image/2827.jpg,2 stories residential building,,,
./assets/Image/2829.jpg,2 stories residential building,,1,
./assets/Image/2830.jpg,Cannot tell,,21,
./assets/Image/2828.jpg,2 stories residential building,,2,
./assets/Image/2831.jpg,2 stories residential building,,1,
./assets/Image/2833.jpg,2 stories residential building,,,
./assets/Image/2832.jpg,2 stories residential building,,1,
./assets/Image/2834.jpg,2 stories residential building,,11,
./assets/Image/2835.jpg,2 stories residential building,,1,
./assets/Image/2837.jpg,2 stories residential building,,1,
./assets/Image/2836.jpg,2 stories residential building,,1,
./assets/Image/2840.jpg,2 stories residential building,,1,
./assets/Image/2838.jpg,2 stories residential building,,2,
./assets/Image/2839.jpg,3 stories residential building,,2,
./assets/Image/2841.jpg,3 stories residential building,,2,
./assets/Image/2842.jpg,Cannot tell,,21,
./assets/Image/2843.jpg,Cannot tell,,,
./assets/Image/2846.jpg,3 stories residential building,,3,
./assets/Image/2845.jpg,3 stories residential building,,11,
./assets/Image/2844.jpg,3 stories residential building,,1,
./assets/Image/2847.jpg,2 stories residential building,,2,
./assets/Image/2849.jpg,2 stories residential building,,1,
./assets/Image/2848.jpg,2 stories residential building,,1,
./assets/Image/2850.jpg,2 stories residential building,,1,
./assets/Image/2854.jpg,2 stories residential building,,19,
./assets/Image/2852.jpg,2 stories residential building,,1,
./assets/Image/2853.jpg,1.5 stories residential building,,41,
./assets/Image/2851.jpg,2 stories residential building,,1,
./assets/Image/2855.jpg,2 stories residential building,,11,
./assets/Image/2857.jpg,2 stories residential building,,1,
./assets/Image/2856.jpg,2 stories residential building,,11,
./assets/Image/2858.jpg,2 stories residential building,,1,
./assets/Image/2859.jpg,2 stories residential building,,1,
./assets/Image/2861.jpg,2 stories residential building,,1,
./assets/Image/2860.jpg,2 stories residential building,,1,
./assets/Image/2862.jpg,2 stories residential building,,11,
./assets/Image/2864.jpg,2 stories residential building,,,
./assets/Image/2863.jpg,2 stories residential building,,1,
./assets/Image/2865.jpg,2 stories residential building,,1,
./assets/Image/2866.jpg,2 stories residential building,,1,
./assets/Image/2868.jpg,2 stories residential building,,11,
./assets/Image/2867.jpg,1.5 stories residential building,,1,
./assets/Image/2869.jpg,Cannot tell,,2,
./assets/Image/2870.jpg,Cannot tell,,1,
./assets/Image/2871.jpg,2 stories residential building,,1,
./assets/Image/2872.jpg,Cannot tell,,2,
./assets/Image/2873.jpg,2 stories residential building,,11,
./assets/Image/2875.jpg,2 stories residential building,,1,
./assets/Image/2874.jpg,2 stories residential building,,,
./assets/Image/2876.jpg,2 stories residential building,,1,
./assets/Image/2878.jpg,1 story residential building,,5,
./assets/Image/2877.jpg,2 stories residential building,,,
./assets/Image/2879.jpg,2 stories residential building,,21,
./assets/Image/2880.jpg,Cannot tell,,3,
./assets/Image/2881.jpg,2 stories residential building,,2,
./assets/Image/2882.jpg,2 stories residential building,,11,
./assets/Image/2883.jpg,2 stories residential building,,1,
./assets/Image/2884.jpg,1 story residential building,,2,
./assets/Image/2885.jpg,2 stories residential building,,1,
./assets/Image/2886.jpg,2 stories residential building,,1,
./assets/Image/2888.jpg,2 stories residential building,,11,
./assets/Image/2887.jpg,2 stories residential building,,,
./assets/Image/2889.jpg,2 stories residential building,,2,
./assets/Image/2891.jpg,2 stories residential building,,,
./assets/Image/2890.jpg,2 stories residential building,,1,
./assets/Image/2892.jpg,2 stories residential building,,11,
./assets/Image/2893.jpg,2 stories residential building,,1,
./assets/Image/2894.jpg,2 stories residential building,,1,
./assets/Image/2895.jpg,2 stories residential building,,,
./assets/Image/2896.jpg,2 stories residential building,,1,
./assets/Image/2897.jpg,2 stories residential building,,11,
./assets/Image/2898.jpg,3 stories residential building,,2,
./assets/Image/2900.jpg,Cannot tell,,1,
./assets/Image/2901.jpg,Cannot tell,,1,
./assets/Image/2899.jpg,1.5 stories residential building,,4,
./assets/Image/2902.jpg,Cannot tell,,31,
./assets/Image/2903.jpg,2 stories residential building,,1,
./assets/Image/2904.jpg,2 stories residential building,,1,
./assets/Image/2905.jpg,Cannot tell,,1,
./assets/Image/2906.jpg,2 stories residential building,,1,
./assets/Image/2907.jpg,Cannot tell,,21,
./assets/Image/2908.jpg,2 stories residential building,,2,
./assets/Image/2909.jpg,Cannot tell,,1,
./assets/Image/2911.jpg,2 stories residential building,,2,
./assets/Image/2910.jpg,2 stories residential building,,2,
./assets/Image/2913.jpg,2.5 stories residential building,,21,
./assets/Image/2912.jpg,2 stories residential building,,1,
./assets/Image/2914.jpg,2 stories residential building,,1,
./assets/Image/2916.jpg,Cannot tell,,2,
./assets/Image/2915.jpg,Cannot tell,,1,
./assets/Image/2917.jpg,2 stories residential building,,21,
./assets/Image/2918.jpg,2 stories residential building,,1,
./assets/Image/2919.jpg,Cannot tell,,2,
./assets/Image/2920.jpg,2 stories residential building,,21,
./assets/Image/2921.jpg,2 stories residential building,,1,
./assets/Image/2922.jpg,2 stories residential building,,1,
./assets/Image/2923.jpg,2 stories residential building,,1,
./assets/Image/2924.jpg,Cannot tell,,2,
./assets/Image/2925.jpg,Cannot tell,,11,
./assets/Image/2926.jpg,1 story residential building,,1,
./assets/Image/2927.jpg,2 stories residential building,,2,
./assets/Image/2928.jpg,3.5 stories residential building,,6,
./assets/Image/2929.jpg,1.5 stories residential building,,4,
./assets/Image/2931.jpg,2 stories residential building,,11,
./assets/Image/2930.jpg,2 stories residential building,,1,
./assets/Image/2933.jpg,Cannot tell,,2,
./assets/Image/2932.jpg,Cannot tell,,1,
./assets/Image/2934.jpg,2 stories residential building,,21,
./assets/Image/2935.jpg,2 stories residential building,,1,
./assets/Image/2936.jpg,2 stories residential building,,1,
./assets/Image/2937.jpg,2 stories residential building,,21,
./assets/Image/2938.jpg,2 stories residential building,,,
./assets/Image/2940.jpg,2 stories residential building,,1,
./assets/Image/2939.jpg,Cannot tell,,2,
./assets/Image/2941.jpg,2 stories residential building,,1,
